variable_phv	tag_id	ncit	hpo	mondo	efo	oba	variable	data_set	study
79450	74						phv00079450.v6.p3	pht001011.v6.p3	phs000200.v11.p3
79451	74						phv00079451.v6.p3	pht001011.v6.p3	phs000200.v11.p3
79452	74						phv00079452.v6.p3	pht001011.v6.p3	phs000200.v11.p3
79453	74						phv00079453.v6.p3	pht001011.v6.p3	phs000200.v11.p3
79454	74						phv00079454.v6.p3	pht001011.v6.p3	phs000200.v11.p3
79455	74						phv00079455.v6.p3	pht001011.v6.p3	phs000200.v11.p3
79456	74						phv00079456.v6.p3	pht001011.v6.p3	phs000200.v11.p3
79457	74						phv00079457.v6.p3	pht001011.v6.p3	phs000200.v11.p3
169555	74						phv00169555.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169556	74						phv00169556.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169557	74						phv00169557.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169558	74						phv00169558.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169559	74						phv00169559.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169560	74						phv00169560.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169561	74						phv00169561.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169548	74						phv00169548.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169549	74						phv00169549.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169550	74						phv00169550.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169551	74						phv00169551.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169552	74						phv00169552.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169553	74						phv00169553.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169554	74						phv00169554.v4.p3	pht002752.v4.p3	phs000200.v11.p3
169466	74						phv00169466.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169467	74						phv00169467.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169468	74						phv00169468.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169469	74						phv00169469.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169470	74						phv00169470.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169471	74						phv00169471.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169472	74						phv00169472.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169473	74						phv00169473.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169474	74						phv00169474.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169475	74						phv00169475.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169476	74						phv00169476.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169456	74						phv00169456.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169457	74						phv00169457.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169458	74						phv00169458.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169459	74						phv00169459.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169460	74						phv00169460.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169461	74						phv00169461.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169462	74						phv00169462.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169463	74						phv00169463.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169465	74						phv00169465.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169446	74						phv00169446.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169447	74						phv00169447.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169448	74						phv00169448.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169449	74						phv00169449.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169450	74						phv00169450.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169451	74						phv00169451.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169452	74						phv00169452.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169453	74						phv00169453.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169454	74						phv00169454.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169455	74						phv00169455.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169436	74						phv00169436.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169437	74						phv00169437.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169438	74						phv00169438.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169439	74						phv00169439.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169440	74						phv00169440.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169441	74						phv00169441.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169442	74						phv00169442.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169443	74						phv00169443.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169444	74						phv00169444.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169445	74						phv00169445.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169416	74						phv00169416.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169417	74						phv00169417.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169418	74						phv00169418.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169419	74						phv00169419.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169420	74						phv00169420.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169421	74						phv00169421.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169422	74						phv00169422.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169423	74						phv00169423.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169424	74						phv00169424.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169425	74						phv00169425.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169426	74						phv00169426.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169427	74						phv00169427.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169406	74						phv00169406.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169407	74						phv00169407.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169408	74						phv00169408.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169409	74						phv00169409.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169410	74						phv00169410.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169411	74						phv00169411.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169412	74						phv00169412.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169413	74						phv00169413.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169414	74						phv00169414.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169415	74						phv00169415.v3.p3	pht002748.v3.p3	phs000200.v11.p3
77997	74						phv00077997.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77998	74						phv00077998.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78273	74						phv00078273.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78274	74						phv00078274.v6.p3	pht000995.v6.p3	phs000200.v11.p3
169403	74						phv00169403.v3.p3	pht002748.v3.p3	phs000200.v11.p3
169404	74						phv00169404.v3.p3	pht002748.v3.p3	phs000200.v11.p3
77722	74						phv00077722.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77723	74						phv00077723.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77724	74						phv00077724.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77725	74						phv00077725.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77726	74						phv00077726.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77727	74						phv00077727.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77728	74						phv00077728.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77729	74						phv00077729.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77730	74						phv00077730.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77731	74						phv00077731.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77732	74						phv00077732.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77733	74						phv00077733.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77734	74						phv00077734.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77735	74						phv00077735.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77736	74						phv00077736.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77737	74						phv00077737.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77738	74						phv00077738.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77739	74						phv00077739.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77741	74						phv00077741.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77742	74						phv00077742.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77743	74						phv00077743.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77744	74						phv00077744.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77745	74						phv00077745.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77746	74						phv00077746.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77747	74						phv00077747.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77748	74						phv00077748.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77749	74						phv00077749.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77750	74						phv00077750.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77751	74						phv00077751.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77752	74						phv00077752.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77753	74						phv00077753.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77754	74						phv00077754.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77755	74						phv00077755.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77756	74						phv00077756.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77794	74						phv00077794.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77795	74						phv00077795.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77796	74						phv00077796.v6.p3	pht000991.v6.p3	phs000200.v11.p3
77597	74						phv00077597.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77598	74						phv00077598.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77599	74						phv00077599.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77600	74						phv00077600.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77601	74						phv00077601.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77602	74						phv00077602.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77603	74						phv00077603.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77604	74						phv00077604.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77605	74						phv00077605.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77606	74						phv00077606.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77607	74						phv00077607.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77608	74						phv00077608.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77609	74						phv00077609.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77610	74						phv00077610.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77611	74						phv00077611.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77612	74						phv00077612.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77613	74						phv00077613.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77614	74						phv00077614.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77615	74						phv00077615.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77616	74						phv00077616.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77617	74						phv00077617.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77618	74						phv00077618.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77619	74						phv00077619.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77620	74						phv00077620.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77621	74						phv00077621.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77622	74						phv00077622.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77623	74						phv00077623.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77624	74						phv00077624.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77625	74						phv00077625.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77626	74						phv00077626.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77627	74						phv00077627.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77628	74						phv00077628.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77629	74						phv00077629.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77630	74						phv00077630.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77631	74						phv00077631.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77668	74						phv00077668.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77669	74						phv00077669.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77670	74						phv00077670.v6.p3	pht000990.v6.p3	phs000200.v11.p3
77832	74						phv00077832.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77833	74						phv00077833.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77834	74						phv00077834.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77835	74						phv00077835.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77836	74						phv00077836.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77837	74						phv00077837.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77838	74						phv00077838.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77839	74						phv00077839.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77840	74						phv00077840.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77841	74						phv00077841.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77842	74						phv00077842.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77843	74						phv00077843.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77844	74						phv00077844.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77845	74						phv00077845.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77846	74						phv00077846.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77847	74						phv00077847.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77848	74						phv00077848.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77849	74						phv00077849.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77850	74						phv00077850.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77851	74						phv00077851.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77852	74						phv00077852.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77853	74						phv00077853.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77854	74						phv00077854.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77855	74						phv00077855.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77856	74						phv00077856.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77857	74						phv00077857.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77858	74						phv00077858.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77859	74						phv00077859.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77860	74						phv00077860.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77861	74						phv00077861.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77866	74						phv00077866.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77865	74						phv00077865.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77864	74						phv00077864.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77863	74						phv00077863.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77862	74						phv00077862.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77904	74						phv00077904.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77905	74						phv00077905.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77906	74						phv00077906.v6.p3	pht000992.v6.p3	phs000200.v11.p3
77985	74						phv00077985.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77986	74						phv00077986.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77987	74						phv00077987.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77988	74						phv00077988.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77989	74						phv00077989.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77990	74						phv00077990.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77991	74						phv00077991.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77992	74						phv00077992.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77993	74						phv00077993.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77994	74						phv00077994.v6.p3	pht000993.v6.p3	phs000200.v11.p3
77995	74						phv00077995.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78000	74						phv00078000.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78001	74						phv00078001.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78002	74						phv00078002.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78003	74						phv00078003.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78004	74						phv00078004.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78005	74						phv00078005.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78006	74						phv00078006.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78007	74						phv00078007.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78008	74						phv00078008.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78009	74						phv00078009.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78010	74						phv00078010.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78011	74						phv00078011.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78012	74						phv00078012.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78013	74						phv00078013.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78014	74						phv00078014.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78015	74						phv00078015.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78016	74						phv00078016.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78017	74						phv00078017.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78018	74						phv00078018.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78019	74						phv00078019.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78020	74						phv00078020.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78021	74						phv00078021.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78022	74						phv00078022.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78023	74						phv00078023.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78024	74						phv00078024.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78025	74						phv00078025.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78026	74						phv00078026.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78027	74						phv00078027.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78028	74						phv00078028.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78029	74						phv00078029.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78030	74						phv00078030.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78108	74						phv00078108.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78106	74						phv00078106.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78107	74						phv00078107.v6.p3	pht000993.v6.p3	phs000200.v11.p3
78129	74						phv00078129.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78130	74						phv00078130.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78131	74						phv00078131.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78132	74						phv00078132.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78133	74						phv00078133.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78134	74						phv00078134.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78135	74						phv00078135.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78136	74						phv00078136.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78137	74						phv00078137.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78138	74						phv00078138.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78139	74						phv00078139.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78140	74						phv00078140.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78141	74						phv00078141.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78142	74						phv00078142.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78143	74						phv00078143.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78144	74						phv00078144.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78145	74						phv00078145.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78146	74						phv00078146.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78147	74						phv00078147.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78148	74						phv00078148.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78149	74						phv00078149.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78150	74						phv00078150.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78151	74						phv00078151.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78152	74						phv00078152.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78153	74						phv00078153.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78154	74						phv00078154.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78155	74						phv00078155.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78156	74						phv00078156.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78157	74						phv00078157.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78158	74						phv00078158.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78159	74						phv00078159.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78160	74						phv00078160.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78161	74						phv00078161.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78162	74						phv00078162.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78163	74						phv00078163.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78164	74						phv00078164.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78165	74						phv00078165.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78166	74						phv00078166.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78167	74						phv00078167.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78168	74						phv00078168.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78169	74						phv00078169.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78170	74						phv00078170.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78230	74						phv00078230.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78231	74						phv00078231.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78232	74						phv00078232.v6.p3	pht000994.v6.p3	phs000200.v11.p3
78261	74						phv00078261.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78262	74						phv00078262.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78263	74						phv00078263.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78264	74						phv00078264.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78265	74						phv00078265.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78266	74						phv00078266.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78267	74						phv00078267.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78270	74						phv00078270.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78271	74						phv00078271.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78275	74						phv00078275.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78276	74						phv00078276.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78278	74						phv00078278.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78279	74						phv00078279.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78281	74						phv00078281.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78282	74						phv00078282.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78283	74						phv00078283.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78284	74						phv00078284.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78285	74						phv00078285.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78286	74						phv00078286.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78287	74						phv00078287.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78288	74						phv00078288.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78289	74						phv00078289.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78290	74						phv00078290.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78291	74						phv00078291.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78292	74						phv00078292.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78293	74						phv00078293.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78294	74						phv00078294.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78295	74						phv00078295.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78296	74						phv00078296.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78297	74						phv00078297.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78298	74						phv00078298.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78301	74						phv00078301.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78302	74						phv00078302.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78303	74						phv00078303.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78304	74						phv00078304.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78305	74						phv00078305.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78306	74						phv00078306.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78307	74						phv00078307.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78308	74						phv00078308.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78309	74						phv00078309.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78310	74						phv00078310.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78311	74						phv00078311.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78354	74						phv00078354.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78355	74						phv00078355.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78356	74						phv00078356.v6.p3	pht000995.v6.p3	phs000200.v11.p3
78503	74						phv00078503.v6.p3	pht000998.v6.p3	phs000200.v11.p3
79639	74						phv00079639.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79640	74						phv00079640.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79652	74						phv00079652.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79653	74						phv00079653.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79654	74						phv00079654.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79655	74						phv00079655.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79656	74						phv00079656.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79657	74						phv00079657.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79658	74						phv00079658.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79683	74						phv00079683.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79684	74						phv00079684.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79685	74						phv00079685.v6.p3	pht001014.v6.p3	phs000200.v11.p3
79476	74						phv00079476.v6.p3	pht001011.v6.p3	phs000200.v11.p3
80429	74						phv00080429.v6.p3	pht001031.v6.p3	phs000200.v11.p3
80430	74						phv00080430.v6.p3	pht001031.v6.p3	phs000200.v11.p3
80431	74						phv00080431.v6.p3	pht001031.v6.p3	phs000200.v11.p3
193669	74						phv00193669.v3.p3	pht003413.v3.p3	phs000200.v11.p3
193781	74						phv00193781.v3.p3	pht003414.v3.p3	phs000200.v11.p3
170685	74						phv00170685.v4.p3	pht002770.v4.p3	phs000200.v11.p3
